order_id,order_date,customer_id,customer_segment,customer_type,region,city,product_category,product_subcategory,payment_method,campaign_source,quantity,unit_price,discount_pct,discount_tier,order_value,order_value_tier,shipping_days,delivery_group,returned
O2025619,2025-01-28,C1130,Consumer,VIP,South,Lund,Electronics,Laptop,Paypal,Direct,1,460.02,0.162,Medium (11-25%),385.49676,Premium,6,Slow(6-9d),0
O2025620,2025-06-11,C1182,Small Business,Returning,West,Borås,Sports,Team Sports,Card,Email,2,84.05,0.18,Medium (11-25%),137.842,Medium,5,Medium (3-5d),0
O2025621,2025-07-07,C1243,Consumer,Returning,East,Linköping,Home,Furniture,Card,Email,2,706.74,0,No discount,1413.48,Premium,7,Slow(6-9d),0
O2025622,2025-09-11,C1011,Small Business,Returning,East,Linköping,Beauty,Haircare,Card,Email,2,35.69,0.109,Medium (11-25%),63.599579999999996,Low,4,Medium (3-5d),0
O2025623,2025-07-05,C1124,Consumer,New,North,Västerås,Fashion,Accessories,Paypal,Organic,1,63.53,0.022,Low (1-10%),62.13234,Low,3,Medium (3-5d),0
O2025624,2025-08-20,C1177,Small Business,Returning,East,Linköping,Home,Decor,Card,Direct,2,79.88,0,No discount,159.76,High,4,Medium (3-5d),0
O2025625,2025-04-28,C1255,Consumer,Returning,West,Halmstad,Beauty,Makeup,Card,Organic,2,58.44,0.036,Low (1-10%),112.67231999999998,Medium,2,Fast (1-2d),0
O2025626,2025-12-23,C1170,Consumer,Returning,South,Malmö,Home,Decor,Card,Paid Search,1,107.69,0.079,Low (1-10%),99.18249,Medium,7,Slow(6-9d),0
O2025627,2025-11-06,C1083,Consumer,VIP,North,Västerås,Beauty,Makeup,Paypal,Social,2,39.26,0.16,Medium (11-25%),65.9568,Low,2,Fast (1-2d),0
O2025628,2025-05-28,C1155,Corporate,New,South,Helsingborg,Beauty,Skincare,Swish,Direct,1,49.71,0.034,Low (1-10%),48.01986,Low,4,Medium (3-5d),0
O2025629,2025-07-07,C1111,Corporate,Returning,North,Stockholm,Sports,Team Sports,Card,Affiliate,1,90,0.181,Medium (11-25%),73.71,Low,5,Medium (3-5d),0
O2025630,2025-07-20,C1083,Consumer,VIP,North,Västerås,Electronics,Headphones,Paypal,Direct,1,250.41,0.146,Medium (11-25%),213.85013999999998,High,2,Fast (1-2d),0
O2025631,2025-02-20,C1148,Consumer,Returning,East,Norrköping,Fashion,Accessories,Gift Card,Paid Search,1,45.12,0.108,Medium (11-25%),40.24704,Low,2,Fast (1-2d),1
O2025632,2025-09-21,C1237,Small Business,Returning,South,Malmö,Sports,Cycling,Card,Email,1,750.18,0.052,Low (1-10%),711.1706399999999,Premium,4,Medium (3-5d),0
O2025633,2025-09-11,C1253,Consumer,New,North,Uppsala,Sports,Fitness,Invoice,Organic,2,255.53,0.015,Low (1-10%),503.3941,Premium,4,Medium (3-5d),0
O2025634,2025-09-11,C1243,Consumer,Returning,East,Linköping,Fashion,Sportswear,Gift Card,Paid Search,1,86.5,0.05,Low (1-10%),82.175,Medium,5,Medium (3-5d),0
O2025635,2025-10-09,C1090,Consumer,Returning,West,Stockholm,Home,Kitchen,Card,Direct,2,111.82,0,No discount,223.64,High,6,Slow(6-9d),0
O2025636,2025-10-17,C1006,Consumer,VIP,East,Örebro,Fashion,Jackets,Card,Organic,1,142.26,0.132,Medium (11-25%),123.48168,Medium,3,Medium (3-5d),0
O2025637,2025-09-03,C1077,Consumer,New,North,Stockholm,Beauty,Haircare,Invoice,Organic,1,20.44,0.078,Low (1-10%),18.84568,Low,3,Medium (3-5d),0
O2025638,2025-10-09,C1132,Corporate,Returning,West,Borås,Fashion,Accessories,Card,Social,2,51.47,0.1,Low (1-10%),92.646,Medium,3,Medium (3-5d),1
O2025639,2025-05-17,C1006,Consumer,VIP,East,Örebro,Sports,Cycling,Card,Direct,1,380.37,0.143,Medium (11-25%),325.97709,High,4,Medium (3-5d),0
O2025640,2025-11-26,C1030,Small Business,Returning,North,Stockholm,Fashion,Jackets,Card,Email,2,140.65,0.118,Medium (11-25%),248.10660000000001,High,3,Medium (3-5d),0
O2025641,2025-02-25,C1000,Small Business,Returning,East,Linköping,Fashion,Jackets,Paypal,Affiliate,1,203.51,0.087,Low (1-10%),185.80463,High,6,Slow(6-9d),0
O2025642,2025-11-10,C1167,Small Business,New,South,Helsingborg,Sports,Outdoor,Card,Affiliate,1,155.54,0.116,Medium (11-25%),137.49736,Medium,5,Medium (3-5d),1
O2025643,2025-11-09,C1075,Consumer,VIP,North,Stockholm,Home,Kitchen,Invoice,Email,2,119.43,0.119,Medium (11-25%),210.43566,High,6,Slow(6-9d),0
O2025644,2025-04-06,C1254,Small Business,Returning,East,Örebro,Electronics,Mobile,Card,Social,1,365.05,0,No discount,365.05,High,7,Slow(6-9d),0
O2025645,2025-02-03,C1136,Consumer,Returning,West,Halmstad,Home,Decor,Gift Card,Email,1,52.47,0.076,Low (1-10%),48.48228,Low,6,Slow(6-9d),0
O2025646,2025-12-26,C1062,Consumer,VIP,South,Helsingborg,Fashion,Sportswear,Card,Social,1,85.32,0.119,Medium (11-25%),75.16691999999999,Low,3,Medium (3-5d),0
O2025647,2025-03-06,C1251,Small Business,Returning,West,Borås,Home,Furniture,Swish,Organic,1,1041.89,0.095,Low (1-10%),942.9104500000001,Premium,5,Medium (3-5d),1
O2025648,2025-10-16,C1034,Small Business,Returning,West,Borås,Sports,Cycling,Swish,Paid Search,1,342.61,0.121,Medium (11-25%),301.15419,High,1,Fast (1-2d),0
O2025649,2025-04-02,C1161,Small Business,Returning,West,Borås,Home,Decor,Card,Affiliate,3,101.56,0.079,Low (1-10%),280.61028000000005,High,6,Slow(6-9d),0
O2025650,2025-06-13,C1178,Consumer,VIP,South,Malmö,Sports,Outdoor,Swish,Social,1,180.19,0.044,Low (1-10%),172.26164,High,4,Medium (3-5d),0
O2025651,2025-08-09,C1186,Corporate,Returning,North,Uppsala,Electronics,Mobile,Card,Organic,1,424.03,0.154,Medium (11-25%),358.72938,High,2,Fast (1-2d),0
O2025652,2025-03-09,C1151,Consumer,Returning,West,Halmstad,Home,Lighting,Card,Affiliate,1,267.14,0.162,Medium (11-25%),223.86332,High,4,Medium (3-5d),1
O2025653,2025-10-17,C1233,Corporate,Returning,West,Halmstad,Fashion,Jackets,Swish,Paid Search,1,138.69,0.056,Low (1-10%),130.92336,Medium,4,Medium (3-5d),0
O2025654,2025-11-05,C1021,Consumer,Returning,North,Stockholm,Electronics,Mobile,Card,Direct,1,450.79,0.021,Low (1-10%),441.32341,Premium,2,Fast (1-2d),0
O2025655,2025-08-25,C1022,Small Business,Returning,West,Halmstad,Home,Furniture,Invoice,Social,1,641.41,0.031,Low (1-10%),621.5262899999999,Premium,1,Fast (1-2d),0
O2025656,2025-11-28,C1099,Consumer,Returning,North,Västerås,Fashion,Shoes,Invoice,Email,3,78.33,0.189,Medium (11-25%),190.57689,High,2,Fast (1-2d),0
O2025657,2025-01-28,C1092,Consumer,Returning,East,Norrköping,Beauty,Skincare,Card,Direct,1,29.87,0.062,Low (1-10%),28.01806,Low,1,Fast (1-2d),0
O2025658,2025-10-13,C1254,Small Business,Returning,East,Örebro,Electronics,Tablet,Swish,Email,1,509.03,0.042,Low (1-10%),487.6507399999999,Premium,7,Slow(6-9d),0
O2025659,2025-12-06,C1074,Small Business,New,East,Linköping,Electronics,Mobile,Card,Paid Search,1,348.17,0.092,Low (1-10%),316.13836000000003,High,1,Fast (1-2d),0
O2025660,2025-02-20,C1055,Corporate,New,North,Stockholm,Electronics,Mobile,Card,Paid Search,1,442.35,0.086,Low (1-10%),404.3079,Premium,3,Medium (3-5d),0
O2025661,2025-08-16,C1116,Consumer,Returning,North,Uppsala,Fashion,Sportswear,Swish,Affiliate,2,63.31,0.064,Low (1-10%),118.51632,Medium,3,Medium (3-5d),1
O2025662,2025-04-27,C1244,Consumer,Returning,West,Stockholm,Home,Kitchen,Invoice,Affiliate,1,110.33,0.033,Low (1-10%),106.68911,Medium,8,Slow(6-9d),1
O2025663,2025-09-10,C1100,Small Business,New,West,Göteborg,Fashion,Accessories,Swish,Direct,1,42.23,0.126,Medium (11-25%),36.90902,Low,3,Medium (3-5d),0
O2025664,2025-09-08,C1103,Consumer,New,North,Västerås,Beauty,Makeup,Gift Card,Direct,2,41.89,0.064,Low (1-10%),78.41808,Low,2,Fast (1-2d),1
O2025665,2025-12-22,C1086,Consumer,Returning,South,Helsingborg,Electronics,Laptop,Paypal,Paid Search,1,1314.94,0.076,Low (1-10%),1215.00456,Premium,5,Medium (3-5d),0
O2025666,2025-06-24,C1005,Small Business,Returning,West,Stockholm,Sports,Cycling,Swish,Direct,2,129.97,0.059,Low (1-10%),244.60354,High,5,Medium (3-5d),1
O2025667,2025-08-02,C1062,Consumer,VIP,South,Helsingborg,Sports,Outdoor,Gift Card,Email,1,237.12,0.098,Low (1-10%),213.88224,High,6,Slow(6-9d),0
O2025668,2025-05-01,C1187,Consumer,Returning,North,Västerås,Beauty,Makeup,Invoice,Email,1,28.32,0.086,Low (1-10%),25.88448,Low,3,Medium (3-5d),0
O2025669,2025-10-11,C1111,Corporate,Returning,North,Stockholm,Electronics,Mobile,Card,Affiliate,1,467.46,0.138,Medium (11-25%),402.95052,Premium,5,Medium (3-5d),0
O2025670,2025-11-02,C1060,Small Business,Returning,North,Västerås,Sports,Team Sports,Swish,Direct,1,95.4,0,No discount,95.4,Medium,1,Fast (1-2d),0
O2025671,2025-05-25,C1079,Consumer,VIP,East,Linköping,Beauty,Skincare,Paypal,Social,1,70.73,0.11,Medium (11-25%),62.94970000000001,Low,4,Medium (3-5d),0
O2025672,2025-08-24,C1222,Consumer,Returning,East,Linköping,Fashion,Shoes,Gift Card,Paid Search,1,81.55,0.113,Medium (11-25%),72.33485,Low,4,Medium (3-5d),0
O2025673,2025-07-09,C1254,Small Business,Returning,East,Örebro,Electronics,Headphones,Swish,Organic,1,217.29,0.025,Low (1-10%),211.85774999999998,High,4,Medium (3-5d),0
O2025674,2025-08-13,C1060,Small Business,Returning,North,Västerås,Electronics,Mobile,Paypal,Organic,1,664.65,0.083,Low (1-10%),609.48405,Premium,3,Medium (3-5d),0
O2025675,2025-03-24,C1242,Small Business,New,East,Linköping,Electronics,Laptop,Card,Organic,1,1248.85,0,No discount,1248.85,Premium,3,Medium (3-5d),0
O2025676,2025-10-01,C1144,Consumer,Returning,North,Uppsala,Beauty,Makeup,Invoice,Direct,2,47.7,0,No discount,95.4,Medium,2,Fast (1-2d),0
O2025677,2025-05-16,C1097,Consumer,VIP,East,Örebro,Sports,Team Sports,Swish,Organic,3,45.87,0.175,Medium (11-25%),113.52824999999999,Medium,3,Medium (3-5d),0
O2025678,2025-03-13,C1240,Consumer,Returning,South,Lund,Beauty,Fragrance,Card,Paid Search,1,90.69,0.063,Low (1-10%),84.97653,Medium,2,Fast (1-2d),0
O2025679,2025-04-20,C1067,Small Business,Returning,West,Stockholm,Home,Lighting,Swish,Organic,1,158.89,0,No discount,158.89,High,4,Medium (3-5d),0
O2025680,2025-08-09,C1178,Consumer,VIP,South,Malmö,Fashion,Accessories,Card,Organic,4,75.78,0.073,Low (1-10%),280.99224000000004,High,3,Medium (3-5d),0
O2025681,2025-03-13,C1060,Small Business,Returning,North,Västerås,Home,Kitchen,Card,Organic,1,146.35,0.109,Medium (11-25%),130.39785,Medium,3,Medium (3-5d),0
O2025682,2025-09-03,C1047,Consumer,Returning,East,Norrköping,Fashion,Shoes,Swish,Organic,1,115.12,0.036,Low (1-10%),110.97568,Medium,4,Medium (3-5d),0
O2025683,2025-07-28,C1029,Consumer,VIP,West,Halmstad,Home,Lighting,Paypal,Social,1,130.76,0.054,Low (1-10%),123.69895999999999,Medium,5,Medium (3-5d),0
O2025684,2025-02-24,C1134,Consumer,Returning,South,Malmö,Electronics,Laptop,Card,Direct,1,1148.5,0.008,Low (1-10%),1139.312,Premium,4,Medium (3-5d),0
O2025685,2025-06-13,C1186,Corporate,Returning,North,Uppsala,Fashion,Jackets,Swish,Direct,3,127.52,0.086,Low (1-10%),349.65984000000003,High,5,Medium (3-5d),1
O2025686,2025-09-23,C1221,Consumer,Returning,West,Halmstad,Home,Lighting,Paypal,Email,1,190.72,0.113,Medium (11-25%),169.16864,High,5,Medium (3-5d),0
O2025687,2025-10-24,C1040,Consumer,Returning,East,Linköping,Fashion,Shoes,Invoice,Direct,1,53.05,0.051,Low (1-10%),50.344449999999995,Low,6,Slow(6-9d),0
O2025688,2025-04-28,C1135,Consumer,Returning,North,Stockholm,Home,Lighting,Gift Card,Email,2,15.15,0.16,Medium (11-25%),25.451999999999998,Low,4,Medium (3-5d),1
O2025689,2025-01-22,C1129,Small Business,New,South,Lund,Electronics,Tablet,Swish,Organic,2,763.02,0.002,Low (1-10%),1522.98792,Premium,6,Slow(6-9d),1
O2025690,2025-09-24,C1195,Consumer,Returning,South,Stockholm,Sports,Team Sports,Swish,Organic,3,114.02,0.068,Low (1-10%),318.79992,High,2,Fast (1-2d),0
O2025691,2025-04-28,C1253,Consumer,New,North,Uppsala,Home,Decor,Card,Direct,1,147,0.089,Low (1-10%),133.917,Medium,2,Fast (1-2d),0
O2025692,2025-05-16,C1028,Consumer,VIP,East,Norrköping,Electronics,Headphones,Card,Email,1,155.85,0.172,Medium (11-25%),129.0438,Medium,5,Medium (3-5d),0
O2025693,2025-09-29,C1002,Small Business,New,South,Lund,Home,Lighting,Swish,Email,1,159.2,0.09,Low (1-10%),144.87199999999999,Medium,3,Medium (3-5d),0
O2025694,2025-09-03,C1197,Consumer,VIP,North,Uppsala,Sports,Team Sports,Paypal,Direct,2,22.22,0.157,Medium (11-25%),37.46292,Low,2,Fast (1-2d),0
O2025695,2025-12-27,C1053,Consumer,New,West,Borås,Beauty,Skincare,Invoice,Organic,1,68.59,0.019,Low (1-10%),67.28679,Low,2,Fast (1-2d),0
O2025696,2025-11-14,C1196,Consumer,VIP,West,Borås,Fashion,Shoes,Invoice,Organic,2,85.93,0.055,Low (1-10%),162.4077,High,2,Fast (1-2d),0
O2025697,2025-04-14,C1178,Consumer,VIP,South,Malmö,Electronics,Mobile,Swish,Paid Search,1,488.3,0.169,Medium (11-25%),405.77729999999997,Premium,2,Fast (1-2d),0
O2025698,2025-05-27,C1079,Consumer,VIP,East,Linköping,Electronics,Headphones,Swish,Direct,1,203.54,0.175,Medium (11-25%),167.92049999999998,High,5,Medium (3-5d),0
O2025699,2025-02-11,C1175,Corporate,Returning,West,Halmstad,Beauty,Skincare,Card,Paid Search,1,44.66,0.105,Medium (11-25%),39.9707,Low,6,Slow(6-9d),1
O2025700,2025-02-28,C1079,Consumer,VIP,East,Linköping,Electronics,Tablet,Card,Organic,1,453.82,0.115,Medium (11-25%),401.6307,Premium,5,Medium (3-5d),0
O2025701,2025-03-12,C1217,Small Business,New,North,Uppsala,Fashion,Accessories,Card,Email,1,20.8,0.092,Low (1-10%),18.886400000000002,Low,1,Fast (1-2d),0
O2025702,2025-07-01,C1147,Consumer,Returning,West,Borås,Sports,Outdoor,Card,Social,1,309.48,0.084,Low (1-10%),283.48368000000005,High,2,Fast (1-2d),0
O2025703,2025-11-15,C1255,Consumer,Returning,East,Linköping,Fashion,Accessories,Swish,Direct,1,52.46,0.026,Low (1-10%),51.09604,Low,3,Medium (3-5d),0
O2025704,2025-03-03,C1177,Small Business,Returning,East,Linköping,Fashion,Accessories,Swish,Organic,1,53.88,0.056,Low (1-10%),50.86272,Low,3,Medium (3-5d),0
O2025705,2025-01-21,C1024,Consumer,New,West,Halmstad,Beauty,Haircare,Swish,Paid Search,3,56.32,0.099,Low (1-10%),152.23296000000002,Medium,1,Fast (1-2d),0
O2025706,2025-08-28,C1045,Small Business,Returning,East,Linköping,Fashion,Sportswear,Paypal,Affiliate,2,81.71,0.125,Medium (11-25%),142.99249999999998,Medium,4,Medium (3-5d),0
O2025707,2025-10-06,C1002,Small Business,New,South,Lund,Beauty,Makeup,Card,Social,1,41.82,0.002,Low (1-10%),41.73636,Low,2,Fast (1-2d),1
O2025708,2025-12-20,C1039,Consumer,Returning,North,Västerås,Electronics,Headphones,Invoice,Organic,2,167.87,0.01,Low (1-10%),332.3826,High,4,Medium (3-5d),0
O2025709,2025-01-29,C1092,Consumer,Returning,East,Norrköping,Fashion,Sportswear,Card,Paid Search,1,91,0.011,Low (1-10%),89.999,Medium,4,Medium (3-5d),0
O2025710,2025-10-17,C1006,Consumer,VIP,East,Örebro,Home,Decor,Card,Affiliate,1,77.32,0.156,Medium (11-25%),65.25807999999999,Low,6,Slow(6-9d),0
O2025711,2025-10-17,C1097,Consumer,VIP,East,Örebro,Beauty,Fragrance,Card,Social,1,98.18,0.087,Low (1-10%),89.63834000000001,Medium,5,Medium (3-5d),0
O2025712,2025-11-24,C1157,Consumer,New,North,Uppsala,Electronics,Mobile,Swish,Organic,1,411.26,0.022,Low (1-10%),402.21227999999996,Premium,5,Medium (3-5d),0
O2025713,2025-11-30,C1088,Consumer,New,South,Malmö,Home,Kitchen,Invoice,Email,2,63.46,0.101,Medium (11-25%),114.10108000000001,Medium,3,Medium (3-5d),0
O2025714,2025-01-04,C1146,Corporate,New,North,Uppsala,Electronics,Tablet,Gift Card,Email,1,209.21,0.142,Medium (11-25%),179.50218,High,3,Medium (3-5d),0
O2025715,2025-07-20,C1009,Consumer,Returning,South,Helsingborg,Sports,Team Sports,Card,Organic,1,88.44,0.075,Low (1-10%),81.807,Low,2,Fast (1-2d),0
O2025716,2025-10-24,C1028,Consumer,VIP,East,Norrköping,Electronics,Mobile,Gift Card,Email,1,408.46,0.176,Medium (11-25%),336.57104,High,5,Medium (3-5d),0
O2025717,2025-04-04,C1235,Small Business,Returning,North,Stockholm,Sports,Cycling,Swish,Organic,1,737.37,0.114,Medium (11-25%),653.3098200000001,Premium,2,Fast (1-2d),0
O2025718,2025-11-15,C1191,Consumer,New,West,Göteborg,Beauty,Fragrance,Card,Organic,1,121.16,0.007,Low (1-10%),120.31188,Medium,3,Medium (3-5d),0
O2025719,2025-04-22,C1215,Consumer,Returning,North,Stockholm,Fashion,Accessories,Gift Card,Email,3,37.11,0.127,Medium (11-25%),97.19109,Medium,2,Fast (1-2d),0
O2025720,2025-04-13,C1161,Small Business,Returning,West,Borås,Fashion,Shoes,Card,Affiliate,1,110.97,0.094,Low (1-10%),100.53882,Medium,5,Medium (3-5d),0
O2025721,2025-05-12,C1250,Corporate,Returning,North,Uppsala,Electronics,Headphones,Swish,Organic,2,206.91,0.01,Low (1-10%),409.6818,Premium,3,Medium (3-5d),0
O2025722,2025-01-23,C1106,Consumer,Returning,North,Stockholm,Electronics,Mobile,Card,Email,3,512.46,0.076,Low (1-10%),1420.5391200000001,Premium,4,Medium (3-5d),0
O2025723,2025-04-20,C1048,Consumer,VIP,North,Uppsala,Electronics,Headphones,Swish,Paid Search,1,174.74,0.081,Low (1-10%),160.58606,High,2,Fast (1-2d),0
O2025724,2025-03-07,C1156,Consumer,New,West,Göteborg,Sports,Cycling,Card,Direct,1,737.59,0.088,Low (1-10%),672.68208,Premium,3,Medium (3-5d),0
O2025725,2025-05-06,C1098,Small Business,Returning,West,Halmstad,Electronics,Mobile,Invoice,Email,1,429.53,0.09,Low (1-10%),390.8723,Premium,4,Medium (3-5d),0
O2025726,2025-03-21,C1014,Consumer,New,North,Västerås,Home,Lighting,Swish,Paid Search,1,226.82,0.105,Medium (11-25%),203.0039,High,5,Medium (3-5d),0
O2025727,2025-05-19,C1107,Consumer,VIP,South,Malmö,Electronics,Mobile,Card,Paid Search,1,358.86,0.106,Medium (11-25%),320.82084000000003,High,5,Medium (3-5d),0
O2025728,2025-05-06,C1240,Consumer,Returning,West,Borås,Sports,Outdoor,Card,Organic,1,172.35,0.064,Low (1-10%),161.31959999999998,High,2,Fast (1-2d),0
O2025729,2025-06-22,C1189,Consumer,New,South,Helsingborg,Sports,Team Sports,Swish,Social,2,101.15,0.122,Medium (11-25%),177.6194,High,2,Fast (1-2d),1
O2025730,2025-10-11,C1105,Consumer,VIP,West,Halmstad,Electronics,Tablet,Card,Email,2,561.87,0.102,Medium (11-25%),1009.11852,Premium,3,Medium (3-5d),0
O2025731,2025-03-21,C1038,Consumer,Returning,North,Stockholm,Electronics,Mobile,Card,Organic,1,390.68,0.064,Low (1-10%),365.67647999999997,High,4,Medium (3-5d),1
O2025732,2025-02-11,C1146,Corporate,New,South,Malmö,Sports,Outdoor,Card,Organic,2,87.14,0,No discount,174.28,High,3,Medium (3-5d),0
O2025733,2025-02-17,C1258,Consumer,VIP,West,Halmstad,Fashion,Shoes,Paypal,Paid Search,2,110.12,0.093,Low (1-10%),199.75768000000002,High,2,Fast (1-2d),0
O2025734,2025-12-14,C1094,Consumer,Returning,North,Uppsala,Fashion,Accessories,Invoice,Email,1,42.08,0.144,Medium (11-25%),36.02048,Low,3,Medium (3-5d),0
O2025735,2025-05-19,C1105,Consumer,VIP,West,Halmstad,Electronics,Mobile,Swish,Email,1,565.28,0.077,Low (1-10%),521.75344,Premium,3,Medium (3-5d),0
O2025736,2025-07-09,C1187,Consumer,Returning,North,Västerås,Sports,Fitness,Card,Email,1,385.87,0.082,Low (1-10%),354.22866,High,4,Medium (3-5d),0
O2025737,2025-10-30,C1003,Corporate,Returning,East,Norrköping,Sports,Fitness,Gift Card,Affiliate,1,200.53,0.073,Low (1-10%),185.89131,High,4,Medium (3-5d),1
O2025738,2025-04-09,C1251,Small Business,Returning,West,Borås,Sports,Fitness,Paypal,Affiliate,1,154.8,0.039,Low (1-10%),148.7628,Medium,1,Fast (1-2d),0
O2025739,2025-09-04,C1148,Consumer,Returning,East,Norrköping,Sports,Team Sports,Card,Social,1,40.82,0,No discount,40.82,Low,4,Medium (3-5d),0
O2025740,2025-03-06,C1086,Consumer,Returning,South,Stockholm,Fashion,Jackets,Card,Organic,1,128.81,0.034,Low (1-10%),124.43046,Medium,3,Medium (3-5d),1
O2025741,2025-08-05,C1252,Corporate,Returning,North,Uppsala,Fashion,Shoes,Paypal,Direct,1,138.91,0.086,Low (1-10%),126.96374,Medium,1,Fast (1-2d),0
O2025742,2025-01-03,C1250,Corporate,Returning,North,Uppsala,Home,Decor,Card,Direct,2,72.48,0.027,Low (1-10%),141.04608000000002,Medium,4,Medium (3-5d),0
O2025743,2025-11-12,C1257,Consumer,Returning,North,Uppsala,Sports,Team Sports,Card,Direct,3,89.37,0.071,Low (1-10%),249.07419000000002,High,2,Fast (1-2d),0
O2025744,2025-11-06,C1101,Consumer,Returning,West,Borås,Fashion,Jackets,Card,Organic,1,222.39,0.049,Low (1-10%),211.49289,High,4,Medium (3-5d),0
O2025745,2025-09-24,C1004,Consumer,New,West,Stockholm,Fashion,Accessories,Card,Email,2,17.47,0.092,Low (1-10%),31.72552,Low,4,Medium (3-5d),0
O2025746,2025-08-09,C1047,Consumer,Returning,East,Norrköping,Beauty,Fragrance,Card,Email,1,49.3,0.006,Low (1-10%),49.0042,Low,5,Medium (3-5d),0
O2025747,2025-04-03,C1103,Consumer,New,North,Västerås,Home,Furniture,Card,Direct,1,883.04,0.03,Low (1-10%),856.5487999999999,Premium,5,Medium (3-5d),0
O2025748,2025-12-23,C1228,Small Business,Returning,West,Halmstad,Electronics,Laptop,Card,Social,1,1381.75,0,No discount,1381.75,Premium,3,Medium (3-5d),0
O2025749,2025-06-29,C1215,Consumer,Returning,West,Halmstad,Sports,Cycling,Card,Organic,1,726.49,0.025,Low (1-10%),708.32775,Premium,4,Medium (3-5d),0
O2025750,2025-10-02,C1022,Small Business,Returning,West,Halmstad,Sports,Fitness,Card,Organic,1,291.31,0.088,Low (1-10%),265.67472000000004,High,1,Fast (1-2d),0
O2025751,2025-11-07,C1095,Corporate,New,West,Halmstad,Fashion,Accessories,Card,Paid Search,1,41.76,0.043,Low (1-10%),39.964319999999994,Low,1,Fast (1-2d),0
O2025752,2025-05-29,C1173,Corporate,New,South,Helsingborg,Fashion,Accessories,Card,Email,2,66.05,0.064,Low (1-10%),123.64559999999999,Medium,4,Medium (3-5d),1
O2025753,2025-06-21,C1138,Consumer,New,South,Lund,Beauty,Fragrance,Paypal,Paid Search,1,85.64,0.069,Low (1-10%),79.73084,Low,4,Medium (3-5d),0
O2025754,2025-11-15,C1204,Small Business,New,West,Göteborg,Electronics,Tablet,Invoice,Email,1,627.5,0.008,Low (1-10%),622.48,Premium,2,Fast (1-2d),0
O2025755,2025-09-22,C1187,Consumer,Returning,North,Västerås,Fashion,Jackets,Card,Organic,1,60.49,0.119,Medium (11-25%),53.29169,Low,2,Fast (1-2d),0
O2025756,2025-02-25,C1043,Corporate,New,West,Halmstad,Home,Decor,Swish,Email,1,120.45,0.059,Low (1-10%),113.34345,Medium,6,Slow(6-9d),1
O2025757,2025-11-30,C1021,Consumer,Returning,North,Stockholm,Sports,Fitness,Invoice,Organic,1,204.59,0,No discount,204.59,High,1,Fast (1-2d),0
O2025758,2025-07-03,C1073,Small Business,New,North,Västerås,Electronics,Mobile,Card,Organic,2,472.61,0.027,Low (1-10%),919.69906,Premium,4,Medium (3-5d),0
O2025759,2025-05-22,C1076,Consumer,New,North,Uppsala,Fashion,Jackets,Card,Paid Search,2,245.99,0.078,Low (1-10%),453.60556,Premium,5,Medium (3-5d),1
O2025760,2025-11-14,C1142,Small Business,Returning,South,Helsingborg,Electronics,Headphones,Gift Card,Email,1,168.56,0.2,Medium (11-25%),134.848,Medium,3,Medium (3-5d),0
O2025761,2025-06-13,C1162,Consumer,Returning,South,Helsingborg,Home,Decor,Swish,Paid Search,3,95.55,0.048,Low (1-10%),272.89079999999996,High,5,Medium (3-5d),0
O2025762,2025-12-06,C1006,Consumer,VIP,South,Lund,Home,Lighting,Paypal,Email,2,198.07,0.155,Medium (11-25%),334.7383,High,2,Fast (1-2d),1
O2025763,2025-11-28,C1028,Consumer,VIP,East,Norrköping,Home,Decor,Card,Email,1,43.75,0.045,Low (1-10%),41.78125,Low,6,Slow(6-9d),1
O2025764,2025-08-10,C1100,Small Business,New,West,Göteborg,Sports,Cycling,Gift Card,Social,2,900.56,0.056,Low (1-10%),1700.2572799999998,Premium,5,Medium (3-5d),0
O2025765,2025-07-21,C1238,Small Business,Returning,West,Göteborg,Sports,Outdoor,Swish,Paid Search,1,109.65,0.011,Low (1-10%),108.44385,Medium,5,Medium (3-5d),0
O2025766,2025-03-13,C1176,Small Business,Returning,North,Stockholm,Sports,Cycling,Card,Organic,1,959.47,0.019,Low (1-10%),941.2400700000001,Premium,5,Medium (3-5d),0
O2025767,2025-11-08,C1030,Small Business,Returning,North,Stockholm,Electronics,Mobile,Card,Paid Search,1,258.05,0.045,Low (1-10%),246.43775,High,3,Medium (3-5d),0
O2025768,2025-02-03,C1021,Consumer,Returning,North,Stockholm,Fashion,Shoes,Card,Direct,1,90.79,0.033,Low (1-10%),87.79393,Medium,4,Medium (3-5d),0
O2025769,2025-07-29,C1189,Consumer,New,South,Helsingborg,Electronics,Headphones,Card,Direct,2,173.37,0,No discount,346.74,High,2,Fast (1-2d),0
O2025770,2025-06-13,C1105,Consumer,VIP,West,Halmstad,Fashion,Sportswear,Gift Card,Social,1,76.01,0.043,Low (1-10%),72.74157,Low,2,Fast (1-2d),0
O2025771,2025-06-22,C1249,Corporate,Returning,West,Göteborg,Fashion,Jackets,Card,Social,2,115.26,0.076,Low (1-10%),213.00048,High,4,Medium (3-5d),0
O2025772,2025-04-13,C1028,Consumer,VIP,East,Norrköping,Home,Kitchen,Card,Direct,1,92.39,0.07,Low (1-10%),85.92269999999999,Medium,5,Medium (3-5d),0
O2025773,2025-06-18,C1061,Small Business,Returning,North,Västerås,Home,Furniture,Gift Card,Paid Search,1,195.28,0.15,Medium (11-25%),165.988,High,3,Medium (3-5d),0
